Date,Mileage,time_corr,pace_min
2015-06-03,5.16,0:35:16,6.834625322997415
2015-06-04,4.3,0:33:24,7.767441860465117
2015-06-05,5.0,0:44:03,8.81
2015-06-07,7.24,0:54:15,7.4930939226519335
2015-06-08,3.9,0:26:56,6.905982905982906
2015-06-09,5.1,0:42:44,8.379084967320262
2015-06-10,6.37,0:47:44,7.493458922030351
2015-06-11,4.7,0:33:18,7.085106382978723
2015-06-12,7.24,0:53:24,7.375690607734807
2015-06-14,8.02,1:06:43,8.318786367414797
2015-06-15,6.6,0:47:04,7.1313131313131315
2015-06-16,4.71,0:35:34,7.551309271054494
2015-06-17,4.17,0:35:56,8.617106314948042
2015-06-18,8.52,1:02:36,7.347417840375587
2015-06-19,5.5,0:37:19,6.784848484848484
2015-06-21,5.5,0:37:27,6.8090909090909095
2015-06-22,9.0,1:04:12,7.133333333333334
2015-06-23,4.75,0:30:12,6.357894736842105
2015-06-25,6.14,0:52:08,8.490770901194354
2015-06-26,6.0,0:47:44,7.955555555555555
2015-06-27,6.0,0:43:37,7.269444444444445
2015-06-29,6.0,0:47:00,7.833333333333333
2015-06-30,6.28,0:48:06,7.659235668789808
2015-07-01,5.12,0:41:05,8.024088541666666
2015-07-02,6.27,0:45:29,7.254120148856992
2015-07-03,7.66,0:58:30,7.637075718015666
2015-07-05,10.02,1:15:28,7.531603459747172
2015-07-06,6.18,0:48:13,7.8020496224379725
2015-07-07,6.0,0:48:56,8.155555555555555
2015-07-08,6.07,0:40:40,6.699615595826469
2015-07-09,4.64,0:32:00,6.8965517241379315
2015-07-10,10.12,1:19:52,7.891963109354415
2015-07-12,4.99,0:37:44,7.561790247160988
2015-07-14,6.28,0:48:00,7.643312101910827
2015-07-15,5.25,0:34:45,6.6190476190476195
2015-07-15,1.0,0:4:55,4.916666666666667
2015-07-15,1.35,,
2015-07-16,6.37,0:46:11,7.250130821559393
2015-07-17,4.78,0:40:11,8.406555090655509
2015-07-18,11.01,1:27:24,7.938237965485922
2015-07-19,6.15,0:39:02,6.3468834688346885
2015-07-20,8.32,1:02:51,7.554086538461537
2015-07-21,5.88,0:41:07,6.992630385487528
2015-07-23,6.62,0:49:26,7.467270896273917
2015-07-23,1.07,0:7:18,6.822429906542055
2015-07-24,7.41,0:49:18,6.653171390013496
2015-07-24,0.54,0:3:37,6.697530864197531
2015-07-25,5.36,0:36:57,6.89365671641791
2015-07-26,10.02,1:17:35,7.742847638057219
2015-07-27,6.37,0:45:23,7.124542124542125
2015-07-28,6.65,0:49:46,7.483709273182956
2015-07-29,7.71,1:04:38,8.383052313013403
2015-07-31,8.28,1:02:02,7.49194847020934
2015-08-01,6.0,0:40:49,6.802777777777778
2015-08-02,13.66,1:41:30,7.430453879941435
2015-08-03,7.21,0:53:41,7.445677300046232
2015-08-04,7.15,0:47:43,6.673659673659674
2015-08-05,7.2,0:52:49,7.335648148148148
2015-08-08,11.0,1:25:32,7.775757575757576
2015-08-09,7.49,0:57:58,7.739207832665776
2015-08-10,6.07,0:41:26,6.825919824272377
2015-08-11,7.41,0:48:10,6.500224921277552
2015-08-12,8.0,1:03:50,7.979166666666667
2015-08-13,6.04,0:45:32,7.5386313465783665
2015-08-13,1.86,0:10:09,5.456989247311827
2015-08-14,4.0,,
2015-08-15,5.14,0:42:55,8.349546044098574
2015-08-16,12.43,1:32:34,7.4470367390721375
2015-08-18,7.03,0:48:50,6.946420104314841
2015-08-19,8.02,1:03:02,7.8595178719867
2015-08-20,6.03,0:41:16,6.843559977888336
2015-08-21,8.98,1:08:45,7.655902004454343
2015-08-23,10.0,1:11:02,7.1033333333333335
2015-08-24,4.25,0:28:28,6.698039215686275
2015-08-24,3.99,0:29:41,7.439431913116123
2015-08-25,9.23,,
2015-08-26,7.05,0:50:08,7.111111111111112
2015-08-27,6.37,,
2015-08-28,2.49,0:12:42,5.100401606425702
2015-08-28,3.68,,
2015-08-29,12.0,1:19:14,6.602777777777778
2015-08-31,5.08,0:38:42,7.618110236220472
2015-09-01,9.59,,
2015-09-02,7.05,0:50:15,7.127659574468085
2015-09-03,6.55,,
2015-09-04,3.73,0:20:41,5.545129579982127
2015-09-04,2.63,,
2015-09-05,8.0,0:54:16,6.783333333333333
2015-09-06,9.16,1:11:47,7.836608442503638
2015-09-07,7.3,0:53:48,7.36986301369863
2015-09-08,11.6,1:15:42,6.525862068965518
2015-09-10,5.48,0:41:58,7.658150851581508
2015-09-11,4.97,0:27:35,5.549966465459423
2015-09-11,3.22,,
2015-09-12,12.2,1:30:01,7.378415300546449
2015-09-13,8.04,0:55:43,6.929933665008293
2015-09-15,8.06,0:59:13,7.346980976013233
2015-09-16,7.0,0:47:41,6.811904761904762
2015-09-17,8.27,0:56:53,6.8782748891575975
2015-09-18,7.89,,
2015-09-19,7.0,0:50:40,7.238095238095238
2015-09-20,12.16,1:29:20,7.3464912280701755
2015-09-22,7.63,0:53:11,6.970292704237659
2015-09-23,9.25,,
2015-09-24,9.44,1:02:43,6.643714689265537
2015-09-25,8.0,1:01:57,7.74375
2015-09-26,8.6,0:59:09,6.877906976744186
2015-09-27,12.16,1:19:32,6.540570175438597
2015-09-29,8.0,0:59:50,7.479166666666667
2015-09-30,8.46,,
2015-10-01,7.11,0:53:03,7.461322081575246
2015-10-02,3.51,0:25:00,7.122507122507122
2015-10-03,4.97,0:26:40,5.3655264922870565
2015-10-03,4.7,,
2015-10-04,10.04,1:11:35,7.129814077025233
2015-10-06,7.22,0:54:25,7.536934441366574
2015-10-07,8.57,,
2015-10-08,8.0,0:57:37,7.202083333333333
2015-10-09,7.13,,
2015-10-10,8.45,1:00:27,7.153846153846155
2015-10-11,11.0,1:19:35,7.234848484848484
2015-10-13,7.18,0:49:53,6.947539461467039
2015-10-14,9.6,1:02:02,6.461805555555556
2015-10-15,7.93,0:59:34,7.511559478772594
2015-10-16,3.5,0:23:38,6.752380952380952
2015-10-17,4.97,0:25:56,5.217974513749161
2015-10-17,4.89,,
2015-10-18,10.13,1:14:21,7.339585389930898
2015-10-20,7.02,0:48:14,6.870845204178538
2015-10-21,7.36,,
2015-10-22,7.0,0:49:30,7.071428571428571
2015-10-23,7.29,0:56:08,7.700045724737082
2015-10-24,7.91,,
2015-10-25,10.15,1:11:52,7.080459770114942
2015-10-27,7.11,0:49:59,7.030004688232536
2015-10-28,6.32,,
2015-10-29,6.19,0:42:52,6.925148088314486
2015-10-30,4.52,0:32:46,7.249262536873157
2015-10-31,4.97,0:26:40,5.3655264922870565
2015-10-31,3.0,,
2015-11-01,10.12,1:11:13,7.037220026350462
2015-11-03,7.17,0:52:53,7.375639237563925
2015-11-04,7.2,0:50:18,6.986111111111111
2015-11-05,6.13,,
2015-11-06,6.21,0:43:44,7.042404723564144
2015-11-07,7.13,,
2015-11-08,8.26,1:00:00,7.263922518159807
2015-11-10,7.06,0:48:43,6.900377714825307
2015-11-11,6.36,,
2015-11-12,5.3,0:39:58,7.540880503144654
2015-11-13,3.93,0:27:47,7.069550466497032
2015-11-14,4.97,0:28:09,5.663983903420524
2015-11-14,3.55,,
2015-11-15,9.78,1:06:16,6.775732788002727
2015-11-17,6.73,0:49:47,7.397226349678058
2015-11-18,7.56,0:53:30,7.076719576719578
2015-11-19,8.18,,
2015-11-20,10.0,1:04:34,6.456666666666666
2015-11-22,6.08,0:45:53,7.546600877192983
2015-11-23,7.4,0:51:12,6.918918918918918
2015-11-24,8.45,0:55:44,6.595660749506904
2015-11-26,8.1,1:12:05,8.899176954732512
2015-11-27,5.34,,
2015-11-28,5.97,0:40:28,6.778336125069794
2015-11-29,6.97,0:51:04,7.326637972262076
2015-11-30,4.78,,
2015-12-01,5.28,0:39:06,7.40530303030303
2015-12-02,4.75,0:36:31,7.6877192982456135
2015-12-03,3.1,0:16:15,5.241935483870967
2015-12-03,3.62,,
2015-12-04,1.92,0:15:03,7.838541666666667
2015-12-17,3.89,0:28:17,7.270779777206513
2015-12-18,4.1,0:29:15,7.134146341463415
2015-12-19,3.1,0:18:54,6.096774193548387
2015-12-20,3.96,0:32:25,8.186026936026936
2015-12-21,5.15,0:37:42,7.3203883495145625
2015-12-22,4.05,,
2015-12-24,4.9,0:37:13,7.595238095238094
2015-12-25,5.6,0:41:36,7.428571428571429
2015-12-26,5.0,0:35:17,7.056666666666667
2015-12-27,6.0,0:43:17,7.213888888888889
2015-12-28,5.73,0:51:23,8.967422920302502
2015-12-30,4.18,0:31:27,7.523923444976077
2015-12-31,5.55,0:38:47,6.987987987987989
2016-01-01,5.7,0:38:22,6.730994152046784
2016-01-02,7.22,0:49:50,6.9021237303785785
2016-01-03,6.32,0:43:28,6.877637130801688
2016-01-05,5.62,0:46:43,8.312574139976276
2016-01-06,6.33,,
2016-01-07,8.09,0:55:43,6.887103419859909
2016-01-08,6.22,0:46:45,7.516077170418006
2016-01-09,6.0,0:43:50,7.305555555555555
2016-01-10,4.04,0:31:18,7.747524752475247
2016-01-12,9.3,1:02:30,6.720430107526881
2016-01-13,7.06,0:53:57,7.641643059490085
2016-01-14,7.26,0:52:17,7.201561065197429
2016-01-15,7.85,,
2016-01-16,10.0,1:10:42,7.069999999999999
2016-01-17,6.0,0:43:54,7.316666666666666
2016-01-19,9.3,,
2016-01-20,7.64,0:57:30,7.526178010471204
2016-01-21,7.09,0:53:58,7.611659614480489
2016-01-22,6.95,0:59:12,8.517985611510792
2016-01-24,10.63,1:20:07,7.536845406083412
2016-01-25,7.19,0:56:06,7.80250347705146
2016-01-26,7.64,,
2016-01-27,6.45,0:46:20,7.183462532299742
2016-01-28,5.42,,
2016-01-29,4.21,,
2016-01-30,1.86,0:9:27,5.080645161290322
2016-01-30,5.65,,
2016-01-31,11.53,1:27:53,7.622145128649899
2016-02-02,8.77,,
2016-02-03,6.5,0:47:24,7.292307692307692
2016-02-04,8.89,,
2016-02-05,5.0,0:36:44,7.346666666666667
2016-02-06,3.1,0:16:23,5.284946236559139
2016-02-06,1.0,0:4:50,4.833333333333333
2016-02-06,7.96,,
2016-02-07,12.28,1:28:26,7.201411509229099
2016-02-08,7.01,0:51:36,7.360912981455064
2016-02-09,8.5,1:02:27,7.347058823529411
2016-02-10,7.28,,
2016-02-11,7.65,0:58:34,7.655773420479303
2016-02-12,6.42,0:44:45,6.970404984423676
2016-02-13,3.44,0:28:10,8.187984496124031
2016-02-13,7.0,0:52:49,7.545238095238095
2016-02-14,13.1,1:37:01,7.405852417302799
2016-02-15,8.34,1:06:53,8.019584332533974
2016-02-16,6.8,0:57:07,8.39950980392157
2016-02-17,7.63,,
2016-02-19,4.26,0:33:20,7.82472613458529
2016-02-20,1.86,0:9:14,4.964157706093189
2016-02-20,4.8,,
2016-02-21,12.29,1:37:00,7.89259560618389
2016-02-23,7.55,,
2016-02-24,6.96,0:51:50,7.447318007662835
2016-02-25,6.11,,
2016-02-26,6.92,0:50:05,7.23747591522158
2016-02-27,4.45,0:33:19,7.48689138576779
2016-02-28,3.1,0:16:01,5.166666666666667
2016-02-28,4.28,,
2016-03-01,9.38,1:09:24,7.398720682302771
2016-03-02,6.82,0:48:50,7.160312805474096
2016-03-03,8.42,1:02:02,7.3673792557403015
2016-03-04,8.92,,
2016-03-05,7.14,0:53:56,7.553688141923436
2016-03-06,11.16,1:06:42,5.976702508960574
2016-03-07,8.84,0:59:39,6.747737556561086
2016-03-08,8.62,,
2016-03-09,7.0,,
2016-03-10,8.25,1:02:42,7.6
2016-03-11,8.0,,
2016-03-12,13.0,1:36:58,7.458974358974359
2016-03-14,9.22,1:07:25,7.312002892263195
2016-03-15,7.04,,
2016-03-16,1.31,,
2016-03-17,0.71,,
2016-03-25,1.92,0:13:19,6.935763888888889
2016-03-26,2.03,0:15:00,7.389162561576355
2016-03-28,3.45,0:24:45,7.173913043478261
2016-03-29,4.26,0:30:00,7.042253521126761
2016-03-30,4.3,0:32:00,7.441860465116279
2016-03-31,5.56,0:40:00,7.194244604316547
2016-04-01,4.43,0:30:00,6.772009029345373
2016-04-02,5.72,0:39:34,6.917249417249418
2016-04-04,5.2,0:39:24,7.576923076923077
2016-04-05,6.28,0:45:00,7.165605095541401
2016-04-06,5.34,0:40:00,7.490636704119851
2016-04-07,4.78,0:35:00,7.3221757322175725
2016-04-08,6.14,0:45:00,7.32899022801303
2016-04-10,6.14,0:46:48,7.62214983713355
2016-04-11,5.87,0:45:15,7.7086882453151615
2016-04-12,3.86,0:30:02,7.780656303972366
2016-04-13,6.2,0:46:04,7.430107526881721
2016-04-14,3.72,0:30:07,8.095878136200717
2016-04-16,6.2,0:50:00,8.064516129032258
2016-04-17,5.91,0:43:45,7.4027072758037225
2016-04-18,6.5,,
2016-04-19,5.72,,
2016-04-20,5.43,,
2016-04-21,3.78,0:29:30,7.804232804232805
2016-04-22,5.03,,
2016-04-22,3.14,,
2016-05-18,2.64,0:19:47,7.4936868686868685
2016-05-19,3.5,0:25:18,7.228571428571429
2016-05-20,2.59,0:20:00,7.722007722007722
2016-05-21,2.83,0:20:13,7.143698468786808
2016-05-23,2.6,0:20:00,7.6923076923076925
2016-05-24,3.64,0:27:29,7.5503663003663
2016-05-25,2.78,0:21:00,7.553956834532374
2016-05-26,2.83,0:20:11,7.131919905771496
2016-05-27,3.64,0:26:35,7.303113553113553
2016-05-28,3.63,0:27:10,7.4839302112029396
2016-05-30,3.29,0:26:12,7.963525835866261
2016-05-31,4.27,0:31:01,7.263856362217019
2016-06-01,3.85,0:29:19,7.6147186147186146
2016-06-03,4.23,0:31:23,7.419227738376674
2016-06-04,3.7,0:31:14,8.441441441441441
2016-06-06,4.03,0:32:40,8.105872622001653
2016-06-07,3.9,0:30:01,7.696581196581197
2016-06-09,4.85,0:35:55,7.405498281786943
2016-06-11,4.76,0:30:57,6.502100840336135
2016-06-12,5.16,0:35:55,6.960594315245477
2016-06-13,5.25,0:38:21,7.304761904761905
2016-06-14,5.1,0:36:31,7.160130718954249
2016-06-16,4.99,0:39:25,7.899131596526386
2016-06-18,5.93,0:39:32,6.666666666666667
2016-06-19,5.04,0:38:23,7.615740740740741
2016-06-20,6.73,0:49:32,7.360079247152055
2016-06-21,4.22,0:31:35,7.484202211690364
2016-06-23,4.1,0:31:16,7.6260162601626025
2016-06-24,7.06,0:42:00,5.949008498583569
2016-06-25,6.81,0:49:34,7.27851199216838
2016-06-26,6.08,0:44:10,7.264254385964913
2016-06-27,4.57,0:33:31,7.334062727935813
2016-06-28,7.61,0:55:54,7.345597897503285
2016-06-29,5.86,0:42:35,7.266780432309442
2016-07-01,6.58,0:45:49,6.963019250253293
2016-07-02,8.06,0:52:46,6.546732837055417
2016-07-03,5.27,0:33:23,6.334598355471221
2016-07-04,6.21,0:45:22,7.305421363392378
2016-07-05,5.91,0:43:27,7.351945854483926
2016-07-07,7.2,0:52:16,7.259259259259259
2016-07-08,6.12,0:44:54,7.336601307189542
2016-07-12,5.83,0:44:37,7.652944539736993
2016-07-13,7.11,0:50:00,7.032348804500702
2016-07-14,6.0,0:38:58,6.4944444444444445
2016-07-15,6.37,0:49:30,7.770800627943485
2016-07-16,5.89,0:43:49,7.439162422184494
2016-07-17,9.41,1:06:31,7.068721218561814
2016-07-19,7.0,0:50:37,7.23095238095238
2016-07-20,7.0,0:50:36,7.228571428571429
2016-07-21,7.0,0:50:15,7.178571428571429
2016-07-22,7.0,0:50:34,7.223809523809524
2016-07-23,7.0,0:54:33,7.792857142857143
2016-07-24,11.21,1:22:49,7.387749033600951
2016-07-26,8.25,0:59:27,7.206060606060606
2016-07-27,8.02,0:55:30,6.920199501246883
2016-07-28,7.0,0:50:35,7.226190476190476
2016-07-29,11.01,1:20:59,7.355434453527097
2016-07-30,6.5,0:43:29,6.689743589743589
2016-07-31,9.25,1:01:44,6.673873873873874
2016-08-02,9.15,1:09:59,7.648451730418943
2016-08-03,8.0,1:00:00,7.5
2016-08-04,8.0,0:57:48,7.225
2016-08-05,6.99,0:51:18,7.339055793991417
2016-08-06,9.0,1:04:56,7.214814814814815
2016-08-07,12.34,1:29:40,7.266342517558076
2016-08-09,8.25,0:59:40,7.232323232323233
2016-08-10,3.5,0:29:12,8.342857142857143
2016-08-10,7.25,0:52:20,7.218390804597702
2016-08-11,8.22,0:59:21,7.2201946472019465
2016-08-12,8.18,1:01:11,7.479625101874491
2016-08-13,12.6,1:41:23,8.046296296296296
2016-08-14,7.27,0:50:44,6.978450252177901
2016-08-16,7.91,1:00:44,7.678044669195112
2016-08-17,9.3,1:09:28,7.4695340501792105
2016-08-18,6.37,0:44:08,6.928309785452642
2016-08-19,4.07,0:30:06,7.395577395577395
2016-08-19,9.43,1:07:29,7.156238953693885
2016-08-20,7.73,0:57:35,7.449331608451918
2016-08-21,12.03,1:23:54,6.974231088944307
2016-08-22,3.98,0:31:36,7.939698492462312
2016-08-22,4.98,,
2016-08-23,8.0,1:01:33,7.69375
2016-08-24,3.96,0:31:07,7.857744107744108
2016-08-24,5.36,0:38:24,7.164179104477611
2016-08-25,2.49,0:12:50,5.1539491298527444
2016-08-25,5.23,,
2016-08-26,6.0,0:44:19,7.386111111111111
2016-08-26,6.0,0:45:27,7.575
2016-08-27,14.15,1:30:59,6.429917550058892
2016-08-29,10.77,,
2016-08-30,8.0,1:00:51,7.60625
2016-08-31,7.5,0:58:42,7.826666666666667
2016-09-01,3.2,0:17:09,5.359375
2016-09-01,3.14,0:23:32,7.494692144373673
2016-09-01,4.19,,
2016-09-02,8.0,0:54:06,6.7625
2016-09-03,14.0,1:41:58,7.283333333333333
2016-09-04,5.51,0:38:31,6.990320629159105
2016-09-05,9.42,1:09:23,7.36553432413305
2016-09-06,9.1,,
2016-09-07,8.5,1:00:27,7.1117647058823525
2016-09-08,7.0,0:50:54,7.271428571428571
2016-09-09,4.97,0:28:48,5.794768611670021
2016-09-09,6.09,,
2016-09-10,7.01,0:54:56,7.8364241559676655
2016-09-11,14.04,1:36:23,6.864909781576448
2016-09-13,8.75,0:58:06,6.64
2016-09-14,9.0,,
2016-09-15,9.94,1:10:43,7.1143527833668685
2016-09-16,9.13,,
2016-09-16,4.0,0:28:03,7.0125
2016-09-17,10.05,1:15:47,7.540630182421227
2016-09-18,14.03,1:39:04,7.061059634117368
2016-09-19,6.24,0:43:39,6.9951923076923075
2016-09-20,10.47,,
2016-09-21,8.96,1:04:00,7.142857142857142
2016-09-22,10.74,1:20:36,7.504655493482309
2016-09-23,7.92,0:56:37,7.148569023569023
2016-09-24,3.73,0:20:04,5.379803395889186
2016-09-24,4.04,,
2016-09-25,12.0,1:19:46,6.647222222222222
2016-09-26,7.04,0:49:23,7.01467803030303
2016-09-27,8.19,1:02:00,7.570207570207571
2016-09-29,6.0,0:43:36,7.266666666666667
2016-09-30,6.0,0:46:21,7.725
2016-10-01,4.97,0:26:39,5.362173038229376
2016-10-01,6.33,,
2016-10-02,14.07,1:44:56,7.457948353470742
2016-10-04,10.09,1:13:18,7.264618434093162
2016-10-05,10.89,1:14:17,6.821242730333639
2016-10-06,12.19,1:19:14,6.499863275909216
2016-10-07,10.4,1:19:48,7.6730769230769225
2016-10-08,3.83,0:29:27,7.689295039164491
2016-10-09,14.25,1:52:25,7.888888888888888
2016-10-10,7.2,0:59:59,8.331018518518517
2016-10-11,10.52,1:16:36,7.281368821292776
2016-10-12,10.63,,
2016-10-13,10.0,1:13:08,7.3133333333333335
2016-10-14,6.25,0:46:00,7.36
2016-10-15,4.97,0:26:28,5.325285043594903
2016-10-15,4.7,,
2016-10-16,12.1,1:22:00,6.776859504132232
2016-10-18,9.0,1:06:00,7.333333333333333
2016-10-19,9.0,1:06:24,7.377777777777778
2016-10-20,9.45,1:05:23,6.918871252204585
2016-10-21,6.01,0:42:36,7.088186356073211
2016-10-22,8.26,,
2016-10-23,13.0,1:31:19,7.024358974358974
2016-10-25,6.6,0:54:28,8.252525252525253
2016-10-26,9.4,1:02:40,6.666666666666667
2016-10-27,7.97,0:58:25,7.32956921790046
2016-10-28,6.2,0:44:19,7.147849462365591
2016-10-29,4.97,0:27:29,5.5298457411133475
2016-10-29,5.53,,
2016-10-30,13.01,1:32:00,7.071483474250576
2016-11-01,8.9,,
2016-11-02,7.96,0:57:06,7.173366834170854
2016-11-03,9.67,,
2016-11-04,6.92,0:48:33,7.015895953757226
2016-11-05,12.57,1:27:17,6.94378149032087
2016-11-07,8.0,0:57:55,7.239583333333333
2016-11-08,9.21,1:00:53,6.610568222946072
2016-11-09,7.97,0:58:26,7.331660393140946
2016-11-10,7.97,0:59:00,7.402760351317441
2016-11-11,6.3,0:46:02,7.306878306878307
2016-11-12,4.97,0:27:38,5.560026827632461
2016-11-13,10.07,1:11:04,7.057265806024494
2016-11-15,8.04,0:59:03,7.34452736318408
2016-11-16,7.8,,
2016-11-17,6.95,0:49:35,7.134292565947242
2016-11-18,6.0,0:43:06,7.183333333333334
2016-11-19,4.97,0:26:49,5.395707578806171
2016-11-19,4.43,,
2016-11-22,4.54,0:36:13,7.977239353891336
2016-11-23,6.76,0:46:14,6.839250493096647
2016-11-24,6.86,0:48:51,7.1209912536443145
2016-11-25,6.3,0:50:28,8.010582010582011
